product,contract_role,symbol_or_contract,period,year,status,issue_type,expected_start,expected_end,target_reason,evidence_source,provider,data_role,quality_status,start_date,end_date,row_count,db_market_data_file_id,standard_path,recommended_next_task
im,actual_contract,IM2507,5m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-06-20,2025-07-17,960,46471,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=im/contract=IM2507/IM2507_5m_20250620_20250717.parquet,
im,actual_contract,IM2507,60m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-06-20,2025-07-17,80,46474,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=im/contract=IM2507/IM2507_60m_20250620_20250717.parquet,
im,actual_contract,IM2508,15m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-07-18,2025-07-31,160,46478,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=im/contract=IM2508/IM2508_15m_20250718_20250731.parquet,
im,actual_contract,IM2508,1d,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,db_market_data_file,rqdata,primary,passed,2025-07-18,2025-07-31,10,42340,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=im/contract=IM2508/IM2508_1d_20250718_20250731.parquet,
im,actual_contract,IM2508,1m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-07-18,2025-07-31,2400,46476,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=im/contract=IM2508/IM2508_1m_20250718_20250731.parquet,
im,actual_contract,IM2508,30m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-07-18,2025-07-31,80,46479,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=im/contract=IM2508/IM2508_30m_20250718_20250731.parquet,
im,actual_contract,IM2508,5m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-07-18,2025-07-31,480,46477,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=im/contract=IM2508/IM2508_5m_20250718_20250731.parquet,
im,actual_contract,IM2508,60m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-07-18,2025-07-31,40,46480,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=im/contract=IM2508/IM2508_60m_20250718_20250731.parquet,
im,actual_contract,IM2509,15m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-08-01,2025-09-18,560,46484,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=im/contract=IM2509/IM2509_15m_20250801_20250918.parquet,
im,actual_contract,IM2509,1d,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,db_market_data_file,rqdata,primary,passed,2025-08-01,2025-09-18,35,42342,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=im/contract=IM2509/IM2509_1d_20250801_20250918.parquet,
im,actual_contract,IM2509,1m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-08-01,2025-09-18,8400,46482,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=im/contract=IM2509/IM2509_1m_20250801_20250918.parquet,
im,actual_contract,IM2509,30m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-08-01,2025-09-18,280,46485,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=im/contract=IM2509/IM2509_30m_20250801_20250918.parquet,
im,actual_contract,IM2509,5m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-08-01,2025-09-18,1680,46483,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=im/contract=IM2509/IM2509_5m_20250801_20250918.parquet,
im,actual_contract,IM2509,60m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-08-01,2025-09-18,140,46486,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=im/contract=IM2509/IM2509_60m_20250801_20250918.parquet,
im,actual_contract,IM2510,15m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-09-19,2025-10-16,224,46490,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=im/contract=IM2510/IM2510_15m_20250919_20251016.parquet,
im,actual_contract,IM2510,1d,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,db_market_data_file,rqdata,primary,passed,2025-09-19,2025-10-16,14,42344,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=im/contract=IM2510/IM2510_1d_20250919_20251016.parquet,
im,actual_contract,IM2510,1m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-09-19,2025-10-16,3360,46488,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=im/contract=IM2510/IM2510_1m_20250919_20251016.parquet,
im,actual_contract,IM2510,30m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-09-19,2025-10-16,112,46491,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=im/contract=IM2510/IM2510_30m_20250919_20251016.parquet,
im,actual_contract,IM2510,5m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-09-19,2025-10-16,672,46489,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=im/contract=IM2510/IM2510_5m_20250919_20251016.parquet,
im,actual_contract,IM2510,60m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-09-19,2025-10-16,56,46492,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=im/contract=IM2510/IM2510_60m_20250919_20251016.parquet,
im,actual_contract,IM2511,15m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-10-17,2025-10-31,176,46496,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=im/contract=IM2511/IM2511_15m_20251017_20251031.parquet,
im,actual_contract,IM2511,1d,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,db_market_data_file,rqdata,primary,passed,2025-10-17,2025-10-31,11,42346,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=im/contract=IM2511/IM2511_1d_20251017_20251031.parquet,
im,actual_contract,IM2511,1m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-10-17,2025-10-31,2640,46494,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=im/contract=IM2511/IM2511_1m_20251017_20251031.parquet,
im,actual_contract,IM2511,30m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-10-17,2025-10-31,88,46497,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=im/contract=IM2511/IM2511_30m_20251017_20251031.parquet,
im,actual_contract,IM2511,5m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-10-17,2025-10-31,528,46495,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=im/contract=IM2511/IM2511_5m_20251017_20251031.parquet,
im,actual_contract,IM2511,60m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-10-17,2025-10-31,44,46498,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=im/contract=IM2511/IM2511_60m_20251017_20251031.parquet,
im,actual_contract,IM2512,15m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-11-03,2025-12-18,544,46502,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=im/contract=IM2512/IM2512_15m_20251103_20251218.parquet,
im,actual_contract,IM2512,1d,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,db_market_data_file,rqdata,primary,passed,2025-11-03,2025-12-18,34,42348,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=im/contract=IM2512/IM2512_1d_20251103_20251218.parquet,
im,actual_contract,IM2512,1m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-11-03,2025-12-18,8160,46500,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=im/contract=IM2512/IM2512_1m_20251103_20251218.parquet,
im,actual_contract,IM2512,30m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-11-03,2025-12-18,272,46503,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=im/contract=IM2512/IM2512_30m_20251103_20251218.parquet,
im,actual_contract,IM2512,5m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-11-03,2025-12-18,1632,46501,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=im/contract=IM2512/IM2512_5m_20251103_20251218.parquet,
im,actual_contract,IM2512,60m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-11-03,2025-12-18,136,46504,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=im/contract=IM2512/IM2512_60m_20251103_20251218.parquet,
im,actual_contract,IM2601,15m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-12-19,2026-01-15,288,46508,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=im/contract=IM2601/IM2601_15m_20251219_20260115.parquet,
im,actual_contract,IM2601,15m,2026,covered_passed,,2026-01-01,2026-07-10,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-12-19,2026-01-15,288,46508,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=im/contract=IM2601/IM2601_15m_20251219_20260115.parquet,
im,actual_contract,IM2601,1d,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,db_market_data_file,rqdata,primary,passed,2025-12-19,2026-01-15,18,42350,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=im/contract=IM2601/IM2601_1d_20251219_20260115.parquet,
im,actual_contract,IM2601,1d,2026,covered_passed,,2026-01-01,2026-07-10,actual_contract_discovered,db_market_data_file,rqdata,primary,passed,2025-12-19,2026-01-15,18,42350,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=im/contract=IM2601/IM2601_1d_20251219_20260115.parquet,
im,actual_contract,IM2601,1m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-12-19,2026-01-15,4320,46506,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=im/contract=IM2601/IM2601_1m_20251219_20260115.parquet,
im,actual_contract,IM2601,1m,2026,covered_passed,,2026-01-01,2026-07-10,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-12-19,2026-01-15,4320,46506,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=im/contract=IM2601/IM2601_1m_20251219_20260115.parquet,
im,actual_contract,IM2601,30m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-12-19,2026-01-15,144,46509,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=im/contract=IM2601/IM2601_30m_20251219_20260115.parquet,
im,actual_contract,IM2601,30m,2026,covered_passed,,2026-01-01,2026-07-10,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-12-19,2026-01-15,144,46509,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=im/contract=IM2601/IM2601_30m_20251219_20260115.parquet,
im,actual_contract,IM2601,5m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-12-19,2026-01-15,864,46507,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=im/contract=IM2601/IM2601_5m_20251219_20260115.parquet,
im,actual_contract,IM2601,5m,2026,covered_passed,,2026-01-01,2026-07-10,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-12-19,2026-01-15,864,46507,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=im/contract=IM2601/IM2601_5m_20251219_20260115.parquet,
im,actual_contract,IM2601,60m,2025,covered_passed,,2025-01-01,2025-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-12-19,2026-01-15,72,46510,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=im/contract=IM2601/IM2601_60m_20251219_20260115.parquet,
im,actual_contract,IM2601,60m,2026,covered_passed,,2026-01-01,2026-07-10,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2025-12-19,2026-01-15,72,46510,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=im/contract=IM2601/IM2601_60m_20251219_20260115.parquet,
im,actual_contract,IM2602,15m,2026,covered_passed,,2026-01-01,2026-07-10,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2026-01-16,2026-01-30,176,46514,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=im/contract=IM2602/IM2602_15m_20260116_20260130.parquet,
im,actual_contract,IM2602,1d,2026,covered_passed,,2026-01-01,2026-07-10,actual_contract_discovered,db_market_data_file,rqdata,primary,passed,2026-01-16,2026-01-30,11,42352,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=im/contract=IM2602/IM2602_1d_20260116_20260130.parquet,
im,actual_contract,IM2602,1m,2026,covered_passed,,2026-01-01,2026-07-10,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2026-01-16,2026-01-30,2640,46512,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=im/contract=IM2602/IM2602_1m_20260116_20260130.parquet,
im,actual_contract,IM2602,30m,2026,covered_passed,,2026-01-01,2026-07-10,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2026-01-16,2026-01-30,88,46515,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=im/contract=IM2602/IM2602_30m_20260116_20260130.parquet,
im,actual_contract,IM2602,5m,2026,covered_passed,,2026-01-01,2026-07-10,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2026-01-16,2026-01-30,528,46513,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=im/contract=IM2602/IM2602_5m_20260116_20260130.parquet,
im,actual_contract,IM2602,60m,2026,covered_passed,,2026-01-01,2026-07-10,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2026-01-16,2026-01-30,44,46516,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=im/contract=IM2602/IM2602_60m_20260116_20260130.parquet,
im,actual_contract,IM2603,15m,2026,covered_passed,,2026-01-01,2026-07-10,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2026-02-02,2026-03-19,448,46520,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=im/contract=IM2603/IM2603_15m_20260202_20260319.parquet,
im,actual_contract,IM2603,1d,2026,covered_passed,,2026-01-01,2026-07-10,actual_contract_discovered,db_market_data_file,rqdata,primary,passed,2026-02-02,2026-03-19,28,42354,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=im/contract=IM2603/IM2603_1d_20260202_20260319.parquet,
