product,previous_contract,contract,previous_mapping_date,roll_date,classification,boundary_status,calendar_contiguous,previous_close,current_open,price_difference,price_difference_status
ec,EC2602,EC2604,2026-01-07,2026-01-08,normal_roll,passed,True,,,,unavailable_informational
ec,EC2604,EC2606,2026-03-26,2026-03-27,normal_roll,passed,True,,,,unavailable_informational
ec,EC2606,EC2607,2026-05-29,2026-06-01,normal_roll,passed,True,,,,unavailable_informational
ec,EC2607,EC2608,2026-06-24,2026-07-07,mapping_gap,mapping_gap,False,,,,unavailable_informational
eg,EG1906,EG1909,2019-04-30,2019-05-06,normal_roll,passed,True,,,,unavailable_informational
eg,EG1909,EG2001,2019-08-02,2019-08-05,normal_roll,passed,True,,,,unavailable_informational
eg,EG2001,EG2005,2019-12-05,2019-12-06,normal_roll,passed,True,,,,unavailable_informational
eg,EG2005,EG2009,2020-04-03,2020-04-07,normal_roll,passed,True,,,,unavailable_informational
eg,EG2009,EG2101,2020-08-13,2020-08-14,normal_roll,passed,True,,,,unavailable_informational
eg,EG2101,EG2105,2020-12-04,2020-12-07,normal_roll,passed,True,,,,unavailable_informational
eg,EG2105,EG2109,2021-03-26,2021-03-29,normal_roll,passed,True,,,,unavailable_informational
eg,EG2109,EG2201,2021-08-17,2021-08-18,normal_roll,passed,True,,,,unavailable_informational
eg,EG2201,EG2205,2021-12-14,2021-12-15,normal_roll,passed,True,,,,unavailable_informational
eg,EG2205,EG2209,2022-04-22,2022-04-25,normal_roll,passed,True,,,,unavailable_informational
eg,EG2209,EG2301,2022-08-18,2022-08-19,normal_roll,passed,True,,,,unavailable_informational
eg,EG2301,EG2305,2022-12-16,2022-12-19,normal_roll,passed,True,,,,unavailable_informational
eg,EG2305,EG2309,2023-04-14,2023-04-17,normal_roll,passed,True,,,,unavailable_informational
eg,EG2309,EG2401,2023-08-17,2023-08-18,normal_roll,passed,True,,,,unavailable_informational
eg,EG2401,EG2405,2023-12-14,2023-12-15,normal_roll,passed,True,,,,unavailable_informational
eg,EG2405,EG2409,2024-04-18,2024-04-19,normal_roll,passed,True,,,,unavailable_informational
eg,EG2409,EG2501,2024-08-15,2024-08-16,normal_roll,passed,True,,,,unavailable_informational
eg,EG2501,EG2505,2024-12-13,2024-12-16,normal_roll,passed,True,,,,unavailable_informational
eg,EG2505,EG2509,2025-04-17,2025-04-18,normal_roll,passed,True,,,,unavailable_informational
eg,EG2509,EG2601,2025-08-15,2025-08-18,normal_roll,passed,True,,,,unavailable_informational
eg,EG2601,EG2605,2025-12-15,2025-12-16,normal_roll,passed,True,,,,unavailable_informational
eg,EG2605,EG2609,2026-04-16,2026-04-17,normal_roll,passed,True,,,,unavailable_informational
fb,FB1404,FB1405,2013-12-06,2013-12-09,normal_roll,passed,True,,,,unavailable_informational
fb,FB1405,FB1409,2014-04-17,2014-04-18,normal_roll,passed,True,,,,unavailable_informational
fb,FB1409,FB1501,2014-08-27,2014-08-28,normal_roll,passed,True,,,,unavailable_informational
fb,FB1501,FB1505,2014-12-30,2014-12-31,normal_roll,passed,True,,,,unavailable_informational
fb,FB1505,FB1507,2015-05-14,2015-05-15,normal_roll,passed,True,,,,unavailable_informational
fb,FB1507,FB1509,2015-07-14,2015-07-15,normal_roll,passed,True,,,,unavailable_informational
fb,FB1509,FB1601,2015-08-31,2015-09-01,normal_roll,passed,True,,,,unavailable_informational
fb,FB1601,FB1604,2016-01-15,2016-01-18,normal_roll,passed,True,,,,unavailable_informational
fb,FB1604,FB1605,2016-04-15,2016-04-18,normal_roll,passed,True,,,,unavailable_informational
fb,FB1605,FB1606,2016-05-16,2016-05-17,normal_roll,passed,True,,,,unavailable_informational
fb,FB1606,FB1607,2016-06-16,2016-06-17,normal_roll,passed,True,,,,unavailable_informational
fb,FB1607,FB1609,2016-07-14,2016-07-15,normal_roll,passed,True,,,,unavailable_informational
fb,FB1609,FB1701,2016-09-14,2016-09-19,normal_roll,passed,True,,,,unavailable_informational
fb,FB1701,FB1702,2016-11-17,2016-11-18,normal_roll,passed,True,,,,unavailable_informational
fb,FB1702,FB1709,2017-02-13,2017-02-14,normal_roll,passed,True,,,,unavailable_informational
fb,FB1709,FB1801,2017-07-10,2017-07-11,normal_roll,passed,True,,,,unavailable_informational
fb,FB1801,FB1808,2018-01-15,2018-01-16,normal_roll,passed,True,,,,unavailable_informational
fb,FB1808,FB1809,2018-08-14,2018-08-15,normal_roll,passed,True,,,,unavailable_informational
fb,FB1809,FB1810,2018-09-07,2018-09-10,normal_roll,passed,True,,,,unavailable_informational
fb,FB1810,FB1901,2018-10-12,2018-10-15,normal_roll,passed,True,,,,unavailable_informational
fb,FB1901,FB1903,2018-12-28,2019-01-02,normal_roll,passed,True,,,,unavailable_informational
fb,FB1903,FB1904,2019-03-05,2019-03-06,normal_roll,passed,True,,,,unavailable_informational
fb,FB1904,FB1905,2019-03-28,2019-03-29,normal_roll,passed,True,,,,unavailable_informational
fb,FB1905,FB1906,2019-04-30,2019-05-06,normal_roll,passed,True,,,,unavailable_informational
fb,FB1906,FB1907,2019-05-27,2019-05-28,normal_roll,passed,True,,,,unavailable_informational
fb,FB1907,FB1908,2019-07-01,2019-07-02,normal_roll,passed,True,,,,unavailable_informational
fb,FB1908,FB1909,2019-07-31,2019-08-01,normal_roll,passed,True,,,,unavailable_informational
fb,FB1909,FB1910,2019-09-02,2019-09-03,normal_roll,passed,True,,,,unavailable_informational
fb,FB1910,FB1911,2019-09-30,2019-10-08,normal_roll,passed,True,,,,unavailable_informational
fb,FB1911,FB1912,2019-11-14,2019-11-15,normal_roll,passed,True,,,,unavailable_informational
fb,FB1912,FB2005,2019-12-02,2019-12-03,normal_roll,passed,True,,,,unavailable_informational
fb,FB2005,FB2009,2020-05-06,2020-05-07,normal_roll,passed,True,,,,unavailable_informational
fb,FB2009,FB2010,2020-09-03,2020-09-04,normal_roll,passed,True,,,,unavailable_informational
fb,FB2010,FB2011,2020-10-09,2020-10-12,normal_roll,passed,True,,,,unavailable_informational
fb,FB2011,FB2101,2020-10-30,2020-11-02,normal_roll,passed,True,,,,unavailable_informational
fb,FB2101,FB2102,2020-12-31,2021-01-04,normal_roll,passed,True,,,,unavailable_informational
fb,FB2102,FB2103,2021-01-28,2021-01-29,normal_roll,passed,True,,,,unavailable_informational
fb,FB2103,FB2105,2021-02-26,2021-03-01,normal_roll,passed,True,,,,unavailable_informational
fb,FB2105,FB2106,2021-04-30,2021-05-06,normal_roll,passed,True,,,,unavailable_informational
fb,FB2106,FB2109,2021-05-31,2021-06-01,normal_roll,passed,True,,,,unavailable_informational
fb,FB2109,FB2110,2021-09-01,2021-09-02,normal_roll,passed,True,,,,unavailable_informational
fb,FB2110,FB2201,2021-09-30,2021-10-08,normal_roll,passed,True,,,,unavailable_informational
fb,FB2201,FB2202,2021-12-31,2022-01-04,normal_roll,passed,True,,,,unavailable_informational
fb,FB2202,FB2203,2022-01-27,2022-01-28,normal_roll,passed,True,,,,unavailable_informational
fb,FB2203,FB2205,2022-02-25,2022-02-28,normal_roll,passed,True,,,,unavailable_informational
fb,FB2205,FB2209,2022-04-29,2022-05-05,normal_roll,passed,True,,,,unavailable_informational
fb,FB2209,FB2206,2022-05-10,2022-05-11,backward_month,backward_month,True,,,,unavailable_informational
fb,FB2206,FB2207,2022-06-08,2022-06-09,normal_roll,passed,True,,,,unavailable_informational
fb,FB2207,FB2301,2022-06-28,2022-06-29,normal_roll,passed,True,,,,unavailable_informational
fb,FB2301,FB2210,2022-08-03,2022-08-04,backward_month,backward_month,True,,,,unavailable_informational
fb,FB2210,FB2211,2022-10-10,2022-10-11,normal_roll,passed,True,,,,unavailable_informational
fb,FB2211,FB2303,2022-10-26,2022-10-27,normal_roll,passed,True,,,,unavailable_informational
fb,FB2303,FB2305,2023-02-21,2023-02-22,normal_roll,passed,True,,,,unavailable_informational
fb,FB2305,FB2309,2023-04-28,2023-05-04,normal_roll,passed,True,,,,unavailable_informational
fb,FB2309,FB2401,2023-08-31,2023-09-01,normal_roll,passed,True,,,,unavailable_informational
fb,FB2401,FB2402,2024-01-03,2024-01-04,normal_roll,passed,True,,,,unavailable_informational
fb,FB2402,FB2403,2024-01-31,2024-02-01,normal_roll,passed,True,,,,unavailable_informational
fb,FB2403,FB2405,2024-02-29,2024-03-01,normal_roll,passed,True,,,,unavailable_informational
fb,FB2405,FB2409,2024-04-30,2024-05-06,normal_roll,passed,True,,,,unavailable_informational
fb,FB2409,FB2501,2024-08-30,2024-09-02,normal_roll,passed,True,,,,unavailable_informational
fb,FB2501,FB2505,2024-12-31,2025-01-02,normal_roll,passed,True,,,,unavailable_informational
fb,FB2505,FB2506,2025-04-30,2025-05-06,normal_roll,passed,True,,,,unavailable_informational
fb,FB2506,FB2510,2025-06-03,2025-06-04,normal_roll,passed,True,,,,unavailable_informational
fb,FB2510,FB2511,2025-09-03,2025-09-04,normal_roll,passed,True,,,,unavailable_informational
fb,FB2511,FB2512,2025-09-30,2025-10-09,normal_roll,passed,True,,,,unavailable_informational
fb,FB2512,FB2601,2025-11-12,2025-11-13,normal_roll,passed,True,,,,unavailable_informational
fb,FB2601,FB2603,2025-11-21,2025-11-24,normal_roll,passed,True,,,,unavailable_informational
fb,FB2603,FB2604,2026-02-02,2026-02-03,normal_roll,passed,True,,,,unavailable_informational
fb,FB2604,FB2605,2026-03-10,2026-03-11,normal_roll,passed,True,,,,unavailable_informational
fb,FB2605,FB2606,2026-03-31,2026-04-01,normal_roll,passed,True,,,,unavailable_informational
fb,FB2606,FB2607,2026-05-15,2026-05-18,normal_roll,passed,True,,,,unavailable_informational
fb,FB2607,FB2608,2026-05-29,2026-06-01,normal_roll,passed,True,,,,unavailable_informational
fb,FB2608,FB2609,2026-06-24,2026-07-07,mapping_gap,mapping_gap,False,,,,unavailable_informational
fg,FG1303,FG1305,2012-12-03,2012-12-04,normal_roll,passed,True,,,,unavailable_informational
fg,FG1305,FG1309,2013-01-29,2013-01-30,normal_roll,passed,True,,,,unavailable_informational
fg,FG1309,FG1401,2013-06-20,2013-06-21,normal_roll,passed,True,,,,unavailable_informational
fg,FG1401,FG1405,2013-10-30,2013-10-31,normal_roll,passed,True,,,,unavailable_informational
fg,FG1405,FG1409,2014-03-17,2014-03-18,normal_roll,passed,True,,,,unavailable_informational
fg,FG1409,FG1501,2014-07-10,2014-07-11,normal_roll,passed,True,,,,unavailable_informational
fg,FG1501,FG1506,2014-11-14,2014-11-17,normal_roll,passed,True,,,,unavailable_informational
fg,FG1506,FG1509,2015-04-07,2015-04-08,normal_roll,passed,True,,,,unavailable_informational
fg,FG1509,FG1601,2015-08-07,2015-08-10,normal_roll,passed,True,,,,unavailable_informational
fg,FG1601,FG1605,2015-12-01,2015-12-02,normal_roll,passed,True,,,,unavailable_informational
fg,FG1605,FG1609,2016-04-06,2016-04-07,normal_roll,passed,True,,,,unavailable_informational
fg,FG1609,FG1701,2016-08-11,2016-08-12,normal_roll,passed,True,,,,unavailable_informational
fg,FG1701,FG1705,2016-12-02,2016-12-05,normal_roll,passed,True,,,,unavailable_informational
fg,FG1705,FG1709,2017-04-11,2017-04-12,normal_roll,passed,True,,,,unavailable_informational
fg,FG1709,FG1801,2017-08-09,2017-08-10,normal_roll,passed,True,,,,unavailable_informational
fg,FG1801,FG1805,2017-11-28,2017-11-29,normal_roll,passed,True,,,,unavailable_informational
fg,FG1805,FG1809,2018-04-10,2018-04-11,normal_roll,passed,True,,,,unavailable_informational
fg,FG1809,FG1901,2018-08-08,2018-08-09,normal_roll,passed,True,,,,unavailable_informational
fg,FG1901,FG1905,2018-12-12,2018-12-13,normal_roll,passed,True,,,,unavailable_informational
fg,FG1905,FG1909,2019-04-11,2019-04-12,normal_roll,passed,True,,,,unavailable_informational
fg,FG1909,FG2001,2019-08-09,2019-08-12,normal_roll,passed,True,,,,unavailable_informational
fg,FG2001,FG2005,2019-12-09,2019-12-10,normal_roll,passed,True,,,,unavailable_informational
fg,FG2005,FG2009,2020-03-31,2020-04-01,normal_roll,passed,True,,,,unavailable_informational
fg,FG2009,FG2101,2020-07-31,2020-08-03,normal_roll,passed,True,,,,unavailable_informational
fg,FG2101,FG2105,2020-12-10,2020-12-11,normal_roll,passed,True,,,,unavailable_informational
fg,FG2105,FG2109,2021-04-06,2021-04-07,normal_roll,passed,True,,,,unavailable_informational
fg,FG2109,FG2201,2021-07-23,2021-07-26,normal_roll,passed,True,,,,unavailable_informational
fg,FG2201,FG2205,2021-12-09,2021-12-10,normal_roll,passed,True,,,,unavailable_informational
fg,FG2205,FG2209,2022-03-15,2022-03-16,normal_roll,passed,True,,,,unavailable_informational
fg,FG2209,FG2301,2022-08-08,2022-08-09,normal_roll,passed,True,,,,unavailable_informational
fg,FG2301,FG2305,2022-12-09,2022-12-12,normal_roll,passed,True,,,,unavailable_informational
fg,FG2305,FG2309,2023-04-04,2023-04-06,normal_roll,passed,True,,,,unavailable_informational
