product,instrument,contract,contract_role,period,provider,source_interval,data_version,start_datetime,end_datetime,row_count,file_count,schema_version,manifest_status,checksum_status,quality_status,db_registration_status,active_status,file_path,physical_exists,duckdb_row_count,row_count_status
si,si,SI2309,actual_contract,1d,rqdata,,,2023-07-10,2023-08-07,21,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=si/contract=SI2309/SI2309_1d_20230710_20230807.parquet,True,21.0,matched
si,si,SI2310,actual_contract,1d,rqdata,,,2023-08-08,2023-09-04,20,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=si/contract=SI2310/SI2310_1d_20230808_20230904.parquet,True,20.0,matched
si,si,SI2311,actual_contract,1d,rqdata,,,2023-09-05,2023-10-12,22,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=si/contract=SI2311/SI2311_1d_20230905_20231012.parquet,True,22.0,matched
si,si,SI2312,actual_contract,1d,rqdata,,,2023-10-13,2023-11-01,14,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=si/contract=SI2312/SI2312_1d_20231013_20231101.parquet,True,14.0,matched
si,si,SI2401,actual_contract,1d,rqdata,,,2023-11-02,2023-12-06,25,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=si/contract=SI2401/SI2401_1d_20231102_20231206.parquet,True,25.0,matched
si,si,SI2402,actual_contract,1d,rqdata,,,2023-12-07,2024-01-10,24,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=si/contract=SI2402/SI2402_1d_20231207_20240110.parquet,True,24.0,matched
si,si,SI2403,actual_contract,1d,rqdata,,,2024-01-11,2024-02-06,19,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=si/contract=SI2403/SI2403_1d_20240111_20240206.parquet,True,19.0,matched
si,si,SI2404,actual_contract,1d,rqdata,,,2024-02-07,2024-03-04,13,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=si/contract=SI2404/SI2404_1d_20240207_20240304.parquet,True,13.0,matched
si,si,SI2405,actual_contract,1d,rqdata,,,2024-03-05,2024-04-09,24,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=si/contract=SI2405/SI2405_1d_20240305_20240409.parquet,True,24.0,matched
si,si,SI2406,actual_contract,1d,rqdata,,,2024-04-10,2024-05-13,21,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=si/contract=SI2406/SI2406_1d_20240410_20240513.parquet,True,21.0,matched
si,si,SI2407,actual_contract,1d,rqdata,,,2024-05-14,2024-05-24,9,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=si/contract=SI2407/SI2407_1d_20240514_20240524.parquet,True,9.0,matched
si,si,SI2409,actual_contract,1d,rqdata,,,2024-05-27,2024-08-09,54,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=si/contract=SI2409/SI2409_1d_20240527_20240809.parquet,True,54.0,matched
si,si,SI2411,actual_contract,1d,rqdata,,,2024-08-12,2024-10-18,43,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=si/contract=SI2411/SI2411_1d_20240812_20241018.parquet,True,43.0,matched
si,si,SI2412,actual_contract,1d,rqdata,,,2024-10-21,2024-11-05,12,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=si/contract=SI2412/SI2412_1d_20241021_20241105.parquet,True,12.0,matched
si,si,SI2501,actual_contract,1d,rqdata,,,2024-11-06,2024-12-13,28,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=si/contract=SI2501/SI2501_1d_20241106_20241213.parquet,True,28.0,matched
si,si,SI2502,actual_contract,1d,rqdata,,,2024-12-16,2025-01-10,19,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=si/contract=SI2502/SI2502_1d_20241216_20250110.parquet,True,19.0,matched
si,si,SI2503,actual_contract,1d,rqdata,,,2025-01-17,2025-02-13,14,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=si/contract=SI2503/SI2503_1d_20250117_20250213.parquet,True,14.0,matched
si,si,SI2504,actual_contract,1d,rqdata,,,2025-02-14,2025-03-04,13,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=si/contract=SI2504/SI2504_1d_20250214_20250304.parquet,True,13.0,matched
si,si,SI2505,actual_contract,1d,rqdata,,,2025-01-13,2025-01-16,4,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=si/contract=SI2505/SI2505_1d_20250113_20250116.parquet,True,4.0,matched
si,si,SI2506,actual_contract,1d,rqdata,,,2025-03-05,2025-05-15,48,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=si/contract=SI2506/SI2506_1d_20250305_20250515.parquet,True,48.0,matched
si,si,SI2509,actual_contract,1d,rqdata,,,2025-05-16,2025-08-05,57,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=si/contract=SI2509/SI2509_1d_20250516_20250805.parquet,True,57.0,matched
si,si,SI2511,actual_contract,1d,rqdata,,,2025-08-06,2025-10-20,48,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=si/contract=SI2511/SI2511_1d_20250806_20251020.parquet,True,48.0,matched
si,si,SI2601,actual_contract,1d,rqdata,,,2025-10-21,2025-12-11,38,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=si/contract=SI2601/SI2601_1d_20251021_20251211.parquet,True,38.0,matched
si,si,SI2605,actual_contract,1d,rqdata,,,2025-12-12,2026-04-14,79,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=si/contract=SI2605/SI2605_1d_20251212_20260414.parquet,True,79.0,matched
si,si,SI2609,actual_contract,1d,rqdata,,,2026-04-01,2026-07-07,65,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=si/contract=SI2609/SI2609_1d_20260401_20260707.parquet,True,65.0,matched
si,si,SI2609,actual_contract,1d,rqdata,,,2026-04-15,2026-07-07,56,1,,,checksum_unverified,passed,registered,excluded_with_reason,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=si/contract=SI2609/SI2609_1d_20260415_20260707.parquet,True,56.0,matched
si,si,si.MAIN,dominant_main,1d,rqdata,,,2022-12-22,2026-07-10,858,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=si/contract=si.MAIN/si_MAIN_1d_20221222_20260711_v2.parquet,True,858.0,matched
si,si,si.MAIN,dominant_main,1d,rqdata,,,2023-01-03,2026-07-07,848,1,,success,checksum_unverified,passed,registered,excluded_with_reason,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=si/contract=si.MAIN/si_MAIN_1d_20230103_20260707_v2.parquet,True,848.0,matched
si,si,si.MAIN,dominant_main,1d,rqdata,,,2023-01-03,2026-07-09,850,1,,success,checksum_unverified,passed,registered,excluded_with_reason,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=si/contract=si.MAIN/si_MAIN_1d_20230103_20260710_v2.parquet,True,850.0,matched
si,si,si.MAIN,dominant_main,1d,rqdata,,,2023-01-03,2026-07-10,851,1,,success,checksum_unverified,passed,registered,excluded_with_reason,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=si/contract=si.MAIN/si_MAIN_1d_20230103_20260711_v2.parquet,True,851.0,matched
si,si,SI2308,actual_contract,1m,rqdata,,,2023-01-03,2023-07-07,27675,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=si/contract=SI2308/SI2308_1m_20230103_20230707.parquet,True,27675.0,matched
si,si,SI2309,actual_contract,1m,rqdata,,,2023-07-10,2023-08-07,4725,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=si/contract=SI2309/SI2309_1m_20230710_20230807.parquet,True,4725.0,matched
si,si,SI2310,actual_contract,1m,rqdata,,,2023-08-08,2023-09-04,4500,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=si/contract=SI2310/SI2310_1m_20230808_20230904.parquet,True,4500.0,matched
si,si,SI2311,actual_contract,1m,rqdata,,,2023-09-05,2023-10-12,4950,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=si/contract=SI2311/SI2311_1m_20230905_20231012.parquet,True,4950.0,matched
si,si,SI2312,actual_contract,1m,rqdata,,,2023-10-13,2023-11-01,3150,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=si/contract=SI2312/SI2312_1m_20231013_20231101.parquet,True,3150.0,matched
si,si,SI2401,actual_contract,1m,rqdata,,,2023-11-02,2023-12-06,5625,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=si/contract=SI2401/SI2401_1m_20231102_20231206.parquet,True,5625.0,matched
si,si,SI2402,actual_contract,1m,rqdata,,,2023-12-07,2024-01-10,5400,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=si/contract=SI2402/SI2402_1m_20231207_20240110.parquet,True,5400.0,matched
si,si,SI2403,actual_contract,1m,rqdata,,,2024-01-11,2024-02-06,4275,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=si/contract=SI2403/SI2403_1m_20240111_20240206.parquet,True,4275.0,matched
si,si,SI2404,actual_contract,1m,rqdata,,,2024-02-07,2024-03-04,2925,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=si/contract=SI2404/SI2404_1m_20240207_20240304.parquet,True,2925.0,matched
si,si,SI2405,actual_contract,1m,rqdata,,,2024-03-05,2024-04-09,5400,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=si/contract=SI2405/SI2405_1m_20240305_20240409.parquet,True,5400.0,matched
si,si,SI2406,actual_contract,1m,rqdata,,,2024-04-10,2024-05-13,4725,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=si/contract=SI2406/SI2406_1m_20240410_20240513.parquet,True,4725.0,matched
si,si,SI2407,actual_contract,1m,rqdata,,,2024-05-14,2024-05-24,2025,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=si/contract=SI2407/SI2407_1m_20240514_20240524.parquet,True,2025.0,matched
si,si,SI2409,actual_contract,1m,rqdata,,,2024-05-27,2024-08-09,12150,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=si/contract=SI2409/SI2409_1m_20240527_20240809.parquet,True,12150.0,matched
si,si,SI2411,actual_contract,1m,rqdata,,,2024-08-12,2024-10-18,9675,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=si/contract=SI2411/SI2411_1m_20240812_20241018.parquet,True,9675.0,matched
si,si,SI2412,actual_contract,1m,rqdata,,,2024-10-21,2024-11-05,2700,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=si/contract=SI2412/SI2412_1m_20241021_20241105.parquet,True,2700.0,matched
si,si,SI2501,actual_contract,1m,rqdata,,,2024-11-06,2024-12-13,6300,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=si/contract=SI2501/SI2501_1m_20241106_20241213.parquet,True,6300.0,matched
si,si,SI2502,actual_contract,1m,rqdata,,,2024-12-16,2025-01-10,4275,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=si/contract=SI2502/SI2502_1m_20241216_20250110.parquet,True,4275.0,matched
si,si,SI2503,actual_contract,1m,rqdata,,,2025-01-17,2025-02-13,3150,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=si/contract=SI2503/SI2503_1m_20250117_20250213.parquet,True,3150.0,matched
si,si,SI2504,actual_contract,1m,rqdata,,,2025-02-14,2025-03-04,2925,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=si/contract=SI2504/SI2504_1m_20250214_20250304.parquet,True,2925.0,matched
si,si,SI2505,actual_contract,1m,rqdata,,,2025-01-13,2025-01-16,900,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=si/contract=SI2505/SI2505_1m_20250113_20250116.parquet,True,900.0,matched
si,si,SI2506,actual_contract,1m,rqdata,,,2025-03-05,2025-05-15,10800,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=si/contract=SI2506/SI2506_1m_20250305_20250515.parquet,True,10800.0,matched
si,si,SI2509,actual_contract,1m,rqdata,,,2025-05-16,2025-08-05,12825,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=si/contract=SI2509/SI2509_1m_20250516_20250805.parquet,True,12825.0,matched
si,si,SI2511,actual_contract,1m,rqdata,,,2025-08-06,2025-10-20,10800,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=si/contract=SI2511/SI2511_1m_20250806_20251020.parquet,True,10800.0,matched
si,si,SI2601,actual_contract,1m,rqdata,,,2025-10-21,2025-12-11,8550,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=si/contract=SI2601/SI2601_1m_20251021_20251211.parquet,True,8550.0,matched
si,si,SI2605,actual_contract,1m,rqdata,,,2025-12-12,2026-04-14,17775,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=si/contract=SI2605/SI2605_1m_20251212_20260414.parquet,True,17775.0,matched
si,si,SI2609,actual_contract,1m,rqdata,,,2026-04-01,2026-07-07,14625,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=si/contract=SI2609/SI2609_1m_20260401_20260707.parquet,True,14625.0,matched
si,si,SI2609,actual_contract,1m,rqdata,,,2026-04-15,2026-07-07,12600,1,,success,checksum_unverified,passed,registered,excluded_with_reason,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=si/contract=SI2609/SI2609_1m_20260415_20260707.parquet,True,12600.0,matched
si,si,si.MAIN,dominant_main,1m,rqdata,,,2022-12-22,2026-07-10,193050,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=si/contract=si.MAIN/si_MAIN_1m_20221222_20260711_v2.parquet,True,193050.0,matched
