residual_scope,product,contract_role,contract,period,physical_path,status,reason,db_record_count,recommended_next_task
physical_evidence,sn,actual_contract,SN2608,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=sn/contract=SN2608/SN2608_1m_20260624_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sn,actual_contract,SN2608,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=sn/contract=SN2608/SN2608_30m_20260624_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sn,actual_contract,SN2608,5m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=sn/contract=SN2608/SN2608_5m_20260624_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sn,actual_contract,SN2608,60m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=sn/contract=SN2608/SN2608_60m_20260624_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sn,dominant_main,sn.MAIN,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=sn/contract=sn.MAIN/sn_MAIN_15m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sn,dominant_main,sn.MAIN,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=sn/contract=sn.MAIN/sn_MAIN_15m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sn,dominant_main,sn.MAIN,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=sn/contract=sn.MAIN/sn_MAIN_1d_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sn,dominant_main,sn.MAIN,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=sn/contract=sn.MAIN/sn_MAIN_1d_20230103_20260710_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sn,dominant_main,sn.MAIN,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=sn/contract=sn.MAIN/sn_MAIN_1d_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sn,dominant_main,sn.MAIN,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=sn/contract=sn.MAIN/sn_MAIN_1m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sn,dominant_main,sn.MAIN,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=sn/contract=sn.MAIN/sn_MAIN_1m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sn,dominant_main,sn.MAIN,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=sn/contract=sn.MAIN/sn_MAIN_1w_20200102_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sn,dominant_main,sn.MAIN,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=sn/contract=sn.MAIN/sn_MAIN_1w_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sn,dominant_main,sn.MAIN,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=sn/contract=sn.MAIN/sn_MAIN_1w_20230103_20260710_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sn,dominant_main,sn.MAIN,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=sn/contract=sn.MAIN/sn_MAIN_1w_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sn,dominant_main,sn.MAIN,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=sn/contract=sn.MAIN/sn_MAIN_30m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sn,dominant_main,sn.MAIN,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=sn/contract=sn.MAIN/sn_MAIN_30m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sn,dominant_main,sn.MAIN,5m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=sn/contract=sn.MAIN/sn_MAIN_5m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sn,dominant_main,sn.MAIN,5m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=sn/contract=sn.MAIN/sn_MAIN_5m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sn,dominant_main,sn.MAIN,60m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=sn/contract=sn.MAIN/sn_MAIN_60m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sn,dominant_main,sn.MAIN,60m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=sn/contract=sn.MAIN/sn_MAIN_60m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sp,actual_contract,SP2005,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=sp/contract=SP2005/SP2005_1w_20191213_20200102.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sp,actual_contract,SP2305,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=sp/contract=SP2305/SP2305_1d_20221215_20221230.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sp,actual_contract,SP2609,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=sp/contract=SP2609/SP2609_15m_20260416_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sp,actual_contract,SP2609,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=sp/contract=SP2609/SP2609_1m_20260416_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sp,actual_contract,SP2609,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=sp/contract=SP2609/SP2609_30m_20260416_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sp,actual_contract,SP2609,5m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=sp/contract=SP2609/SP2609_5m_20260416_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sp,actual_contract,SP2609,60m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=sp/contract=SP2609/SP2609_60m_20260416_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sp,dominant_main,sp.MAIN,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=sp/contract=sp.MAIN/sp_MAIN_15m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sp,dominant_main,sp.MAIN,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=sp/contract=sp.MAIN/sp_MAIN_15m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sp,dominant_main,sp.MAIN,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=sp/contract=sp.MAIN/sp_MAIN_1d_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sp,dominant_main,sp.MAIN,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=sp/contract=sp.MAIN/sp_MAIN_1d_20230103_20260710_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sp,dominant_main,sp.MAIN,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=sp/contract=sp.MAIN/sp_MAIN_1d_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sp,dominant_main,sp.MAIN,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=sp/contract=sp.MAIN/sp_MAIN_1m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sp,dominant_main,sp.MAIN,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=sp/contract=sp.MAIN/sp_MAIN_1m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sp,dominant_main,sp.MAIN,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=sp/contract=sp.MAIN/sp_MAIN_1w_20200102_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sp,dominant_main,sp.MAIN,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=sp/contract=sp.MAIN/sp_MAIN_1w_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sp,dominant_main,sp.MAIN,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=sp/contract=sp.MAIN/sp_MAIN_1w_20230103_20260710_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sp,dominant_main,sp.MAIN,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=sp/contract=sp.MAIN/sp_MAIN_1w_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sp,dominant_main,sp.MAIN,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=sp/contract=sp.MAIN/sp_MAIN_30m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sp,dominant_main,sp.MAIN,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=sp/contract=sp.MAIN/sp_MAIN_30m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sp,dominant_main,sp.MAIN,5m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=sp/contract=sp.MAIN/sp_MAIN_5m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sp,dominant_main,sp.MAIN,5m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=sp/contract=sp.MAIN/sp_MAIN_5m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sp,dominant_main,sp.MAIN,60m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=sp/contract=sp.MAIN/sp_MAIN_60m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sp,dominant_main,sp.MAIN,60m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=sp/contract=sp.MAIN/sp_MAIN_60m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sr,actual_contract,SR2005,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=sr/contract=SR2005/SR2005_1w_20191204_20200102.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sr,actual_contract,SR2303,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=sr/contract=SR2303/SR2303_1d_20221122_20221230.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sr,dominant_main,sr.MAIN,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=sr/contract=sr.MAIN/sr_MAIN_15m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sr,dominant_main,sr.MAIN,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=sr/contract=sr.MAIN/sr_MAIN_15m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sr,dominant_main,sr.MAIN,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=sr/contract=sr.MAIN/sr_MAIN_1d_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sr,dominant_main,sr.MAIN,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=sr/contract=sr.MAIN/sr_MAIN_1d_20230103_20260710_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sr,dominant_main,sr.MAIN,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=sr/contract=sr.MAIN/sr_MAIN_1d_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sr,dominant_main,sr.MAIN,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sr/contract=sr.MAIN/sr_MAIN_1m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,sr,dominant_main,sr.MAIN,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sr/contract=sr.MAIN/sr_MAIN_1m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
