product,contract,contract_role,period,expected_start,expected_end,target_reason
zn,ZN1306,actual_contract,1d,2013-03-07,2013-04-03,main_contract_map_rank1_effective_range
zn,ZN1306,actual_contract,1m,2013-03-07,2013-04-03,main_contract_map_rank1_effective_range
zn,ZN1307,actual_contract,1d,2013-04-08,2013-05-02,main_contract_map_rank1_effective_range
zn,ZN1307,actual_contract,1m,2013-04-08,2013-05-02,main_contract_map_rank1_effective_range
zn,ZN1308,actual_contract,1d,2013-05-03,2013-05-22,main_contract_map_rank1_effective_range
zn,ZN1308,actual_contract,1m,2013-05-03,2013-05-22,main_contract_map_rank1_effective_range
zn,ZN1309,actual_contract,1d,2013-05-23,2013-06-20,main_contract_map_rank1_effective_range
zn,ZN1309,actual_contract,1m,2013-05-23,2013-06-20,main_contract_map_rank1_effective_range
zn,ZN1310,actual_contract,1d,2013-06-21,2013-07-30,main_contract_map_rank1_effective_range
zn,ZN1310,actual_contract,1m,2013-06-21,2013-07-30,main_contract_map_rank1_effective_range
zn,ZN1311,actual_contract,1d,2013-07-31,2013-08-20,main_contract_map_rank1_effective_range
zn,ZN1311,actual_contract,1m,2013-07-31,2013-08-20,main_contract_map_rank1_effective_range
zn,ZN1312,actual_contract,1d,2013-08-21,2013-10-10,main_contract_map_rank1_effective_range
zn,ZN1312,actual_contract,1m,2013-08-21,2013-10-10,main_contract_map_rank1_effective_range
zn,ZN1401,actual_contract,1d,2013-10-11,2013-11-15,main_contract_map_rank1_effective_range
zn,ZN1401,actual_contract,1m,2013-10-11,2013-11-15,main_contract_map_rank1_effective_range
zn,ZN1402,actual_contract,1d,2013-11-18,2013-12-17,main_contract_map_rank1_effective_range
zn,ZN1402,actual_contract,1m,2013-11-18,2013-12-17,main_contract_map_rank1_effective_range
zn,ZN1403,actual_contract,1d,2013-12-18,2014-01-16,main_contract_map_rank1_effective_range
zn,ZN1403,actual_contract,1m,2013-12-18,2014-01-16,main_contract_map_rank1_effective_range
zn,ZN1404,actual_contract,1d,2014-01-17,2014-02-21,main_contract_map_rank1_effective_range
zn,ZN1404,actual_contract,1m,2014-01-17,2014-02-21,main_contract_map_rank1_effective_range
zn,ZN1405,actual_contract,1d,2014-02-24,2014-03-19,main_contract_map_rank1_effective_range
zn,ZN1405,actual_contract,1m,2014-02-24,2014-03-19,main_contract_map_rank1_effective_range
zn,ZN1406,actual_contract,1d,2014-03-20,2014-04-17,main_contract_map_rank1_effective_range
zn,ZN1406,actual_contract,1m,2014-03-20,2014-04-17,main_contract_map_rank1_effective_range
zn,ZN1407,actual_contract,1d,2014-04-18,2014-05-28,main_contract_map_rank1_effective_range
zn,ZN1407,actual_contract,1m,2014-04-18,2014-05-28,main_contract_map_rank1_effective_range
zn,ZN1408,actual_contract,1d,2014-05-29,2014-06-20,main_contract_map_rank1_effective_range
zn,ZN1408,actual_contract,1m,2014-05-29,2014-06-20,main_contract_map_rank1_effective_range
zn,ZN1409,actual_contract,1d,2014-06-23,2014-07-22,main_contract_map_rank1_effective_range
zn,ZN1409,actual_contract,1m,2014-06-23,2014-07-22,main_contract_map_rank1_effective_range
zn,ZN1410,actual_contract,1d,2014-07-23,2014-08-27,main_contract_map_rank1_effective_range
zn,ZN1410,actual_contract,1m,2014-07-23,2014-08-27,main_contract_map_rank1_effective_range
zn,ZN1411,actual_contract,1d,2014-08-28,2014-09-23,main_contract_map_rank1_effective_range
zn,ZN1411,actual_contract,1m,2014-08-28,2014-09-23,main_contract_map_rank1_effective_range
zn,ZN1412,actual_contract,1d,2014-09-24,2014-10-29,main_contract_map_rank1_effective_range
zn,ZN1412,actual_contract,1m,2014-09-24,2014-10-29,main_contract_map_rank1_effective_range
zn,ZN1501,actual_contract,1d,2014-10-30,2014-11-28,main_contract_map_rank1_effective_range
zn,ZN1501,actual_contract,1m,2014-10-30,2014-11-28,main_contract_map_rank1_effective_range
zn,ZN1502,actual_contract,1d,2014-12-01,2014-12-25,main_contract_map_rank1_effective_range
zn,ZN1502,actual_contract,1m,2014-12-01,2014-12-25,main_contract_map_rank1_effective_range
zn,ZN1503,actual_contract,1d,2014-12-26,2015-01-26,main_contract_map_rank1_effective_range
zn,ZN1503,actual_contract,1m,2014-12-26,2015-01-26,main_contract_map_rank1_effective_range
zn,ZN1504,actual_contract,1d,2015-01-27,2015-02-25,main_contract_map_rank1_effective_range
zn,ZN1504,actual_contract,1m,2015-01-27,2015-02-25,main_contract_map_rank1_effective_range
zn,ZN1505,actual_contract,1d,2015-02-26,2015-03-24,main_contract_map_rank1_effective_range
zn,ZN1505,actual_contract,1m,2015-02-26,2015-03-24,main_contract_map_rank1_effective_range
zn,ZN1506,actual_contract,1d,2015-03-25,2015-04-23,main_contract_map_rank1_effective_range
zn,ZN1506,actual_contract,1m,2015-03-25,2015-04-23,main_contract_map_rank1_effective_range
zn,ZN1507,actual_contract,1d,2015-04-24,2015-05-25,main_contract_map_rank1_effective_range
zn,ZN1507,actual_contract,1m,2015-04-24,2015-05-25,main_contract_map_rank1_effective_range
zn,ZN1508,actual_contract,1d,2015-05-26,2015-06-25,main_contract_map_rank1_effective_range
zn,ZN1508,actual_contract,1m,2015-05-26,2015-06-25,main_contract_map_rank1_effective_range
zn,ZN1509,actual_contract,1d,2015-06-26,2015-07-29,main_contract_map_rank1_effective_range
zn,ZN1509,actual_contract,1m,2015-06-26,2015-07-29,main_contract_map_rank1_effective_range
zn,ZN1510,actual_contract,1d,2015-07-30,2015-08-31,main_contract_map_rank1_effective_range
zn,ZN1510,actual_contract,1m,2015-07-30,2015-08-31,main_contract_map_rank1_effective_range
zn,ZN1511,actual_contract,1d,2015-09-01,2015-09-25,main_contract_map_rank1_effective_range
zn,ZN1511,actual_contract,1m,2015-09-01,2015-09-25,main_contract_map_rank1_effective_range
zn,ZN1512,actual_contract,1d,2015-09-28,2015-10-30,main_contract_map_rank1_effective_range
zn,ZN1512,actual_contract,1m,2015-09-28,2015-10-30,main_contract_map_rank1_effective_range
zn,ZN1601,actual_contract,1d,2015-11-02,2015-11-26,main_contract_map_rank1_effective_range
zn,ZN1601,actual_contract,1m,2015-11-02,2015-11-26,main_contract_map_rank1_effective_range
zn,ZN1602,actual_contract,1d,2015-11-27,2015-12-30,main_contract_map_rank1_effective_range
zn,ZN1602,actual_contract,1m,2015-11-27,2015-12-30,main_contract_map_rank1_effective_range
zn,ZN1603,actual_contract,1d,2015-12-31,2016-02-02,main_contract_map_rank1_effective_range
zn,ZN1603,actual_contract,1m,2015-12-31,2016-02-02,main_contract_map_rank1_effective_range
zn,ZN1604,actual_contract,1d,2016-02-03,2016-03-01,main_contract_map_rank1_effective_range
zn,ZN1604,actual_contract,1m,2016-02-03,2016-03-01,main_contract_map_rank1_effective_range
zn,ZN1605,actual_contract,1d,2016-03-02,2016-03-29,main_contract_map_rank1_effective_range
zn,ZN1605,actual_contract,1m,2016-03-02,2016-03-29,main_contract_map_rank1_effective_range
zn,ZN1606,actual_contract,1d,2016-03-30,2016-04-29,main_contract_map_rank1_effective_range
zn,ZN1606,actual_contract,1m,2016-03-30,2016-04-29,main_contract_map_rank1_effective_range
zn,ZN1607,actual_contract,1d,2016-05-03,2016-06-01,main_contract_map_rank1_effective_range
zn,ZN1607,actual_contract,1m,2016-05-03,2016-06-01,main_contract_map_rank1_effective_range
zn,ZN1608,actual_contract,1d,2016-06-02,2016-06-29,main_contract_map_rank1_effective_range
zn,ZN1608,actual_contract,1m,2016-06-02,2016-06-29,main_contract_map_rank1_effective_range
zn,ZN1609,actual_contract,1d,2016-06-30,2016-07-28,main_contract_map_rank1_effective_range
zn,ZN1609,actual_contract,1m,2016-06-30,2016-07-28,main_contract_map_rank1_effective_range
zn,ZN1610,actual_contract,1d,2016-07-29,2016-08-30,main_contract_map_rank1_effective_range
zn,ZN1610,actual_contract,1m,2016-07-29,2016-08-30,main_contract_map_rank1_effective_range
zn,ZN1611,actual_contract,1d,2016-08-31,2016-10-10,main_contract_map_rank1_effective_range
zn,ZN1611,actual_contract,1m,2016-08-31,2016-10-10,main_contract_map_rank1_effective_range
zn,ZN1612,actual_contract,1d,2016-10-11,2016-10-31,main_contract_map_rank1_effective_range
zn,ZN1612,actual_contract,1m,2016-10-11,2016-10-31,main_contract_map_rank1_effective_range
zn,ZN1701,actual_contract,1d,2016-11-01,2016-11-29,main_contract_map_rank1_effective_range
zn,ZN1701,actual_contract,1m,2016-11-01,2016-11-29,main_contract_map_rank1_effective_range
zn,ZN1702,actual_contract,1d,2016-11-30,2016-12-28,main_contract_map_rank1_effective_range
zn,ZN1702,actual_contract,1m,2016-11-30,2016-12-28,main_contract_map_rank1_effective_range
zn,ZN1703,actual_contract,1d,2016-12-29,2017-02-13,main_contract_map_rank1_effective_range
zn,ZN1703,actual_contract,1m,2016-12-29,2017-02-13,main_contract_map_rank1_effective_range
zn,ZN1704,actual_contract,1d,2017-02-14,2017-03-03,main_contract_map_rank1_effective_range
zn,ZN1704,actual_contract,1m,2017-02-14,2017-03-03,main_contract_map_rank1_effective_range
zn,ZN1705,actual_contract,1d,2017-03-06,2017-04-07,main_contract_map_rank1_effective_range
zn,ZN1705,actual_contract,1m,2017-03-06,2017-04-07,main_contract_map_rank1_effective_range
zn,ZN1706,actual_contract,1d,2017-04-10,2017-05-08,main_contract_map_rank1_effective_range
zn,ZN1706,actual_contract,1m,2017-04-10,2017-05-08,main_contract_map_rank1_effective_range
zn,ZN1707,actual_contract,1d,2017-05-09,2017-06-07,main_contract_map_rank1_effective_range
zn,ZN1707,actual_contract,1m,2017-05-09,2017-06-07,main_contract_map_rank1_effective_range
zn,ZN1708,actual_contract,1d,2017-06-08,2017-07-06,main_contract_map_rank1_effective_range
zn,ZN1708,actual_contract,1m,2017-06-08,2017-07-06,main_contract_map_rank1_effective_range
zn,ZN1709,actual_contract,1d,2017-07-07,2017-08-04,main_contract_map_rank1_effective_range
zn,ZN1709,actual_contract,1m,2017-07-07,2017-08-04,main_contract_map_rank1_effective_range
zn,ZN1710,actual_contract,1d,2017-08-07,2017-09-05,main_contract_map_rank1_effective_range
zn,ZN1710,actual_contract,1m,2017-08-07,2017-09-05,main_contract_map_rank1_effective_range
zn,ZN1711,actual_contract,1d,2017-09-06,2017-10-10,main_contract_map_rank1_effective_range
zn,ZN1711,actual_contract,1m,2017-09-06,2017-10-10,main_contract_map_rank1_effective_range
zn,ZN1712,actual_contract,1d,2017-10-11,2017-11-02,main_contract_map_rank1_effective_range
zn,ZN1712,actual_contract,1m,2017-10-11,2017-11-02,main_contract_map_rank1_effective_range
zn,ZN1801,actual_contract,1d,2017-11-03,2017-12-04,main_contract_map_rank1_effective_range
zn,ZN1801,actual_contract,1m,2017-11-03,2017-12-04,main_contract_map_rank1_effective_range
zn,ZN1802,actual_contract,1d,2017-12-05,2018-01-04,main_contract_map_rank1_effective_range
zn,ZN1802,actual_contract,1m,2017-12-05,2018-01-04,main_contract_map_rank1_effective_range
zn,ZN1803,actual_contract,1d,2018-01-05,2018-02-06,main_contract_map_rank1_effective_range
zn,ZN1803,actual_contract,1m,2018-01-05,2018-02-06,main_contract_map_rank1_effective_range
zn,ZN1804,actual_contract,1d,2018-02-07,2018-03-02,main_contract_map_rank1_effective_range
zn,ZN1804,actual_contract,1m,2018-02-07,2018-03-02,main_contract_map_rank1_effective_range
zn,ZN1805,actual_contract,1d,2018-03-05,2018-04-03,main_contract_map_rank1_effective_range
zn,ZN1805,actual_contract,1m,2018-03-05,2018-04-03,main_contract_map_rank1_effective_range
zn,ZN1806,actual_contract,1d,2018-04-04,2018-05-03,main_contract_map_rank1_effective_range
zn,ZN1806,actual_contract,1m,2018-04-04,2018-05-03,main_contract_map_rank1_effective_range
zn,ZN1807,actual_contract,1d,2018-05-04,2018-06-07,main_contract_map_rank1_effective_range
zn,ZN1807,actual_contract,1m,2018-05-04,2018-06-07,main_contract_map_rank1_effective_range
zn,ZN1808,actual_contract,1d,2018-06-08,2018-07-10,main_contract_map_rank1_effective_range
zn,ZN1808,actual_contract,1m,2018-06-08,2018-07-10,main_contract_map_rank1_effective_range
zn,ZN1809,actual_contract,1d,2018-07-11,2018-08-07,main_contract_map_rank1_effective_range
zn,ZN1809,actual_contract,1m,2018-07-11,2018-08-07,main_contract_map_rank1_effective_range
zn,ZN1810,actual_contract,1d,2018-08-08,2018-09-11,main_contract_map_rank1_effective_range
zn,ZN1810,actual_contract,1m,2018-08-08,2018-09-11,main_contract_map_rank1_effective_range
zn,ZN1811,actual_contract,1d,2018-09-12,2018-10-19,main_contract_map_rank1_effective_range
zn,ZN1811,actual_contract,1m,2018-09-12,2018-10-19,main_contract_map_rank1_effective_range
zn,ZN1812,actual_contract,1d,2018-10-22,2018-11-02,main_contract_map_rank1_effective_range
zn,ZN1812,actual_contract,1m,2018-10-22,2018-11-02,main_contract_map_rank1_effective_range
zn,ZN1901,actual_contract,1d,2018-11-05,2018-11-30,main_contract_map_rank1_effective_range
zn,ZN1901,actual_contract,1m,2018-11-05,2018-11-30,main_contract_map_rank1_effective_range
zn,ZN1902,actual_contract,1d,2018-12-03,2019-01-07,main_contract_map_rank1_effective_range
zn,ZN1902,actual_contract,1m,2018-12-03,2019-01-07,main_contract_map_rank1_effective_range
zn,ZN1903,actual_contract,1d,2019-01-08,2019-02-15,main_contract_map_rank1_effective_range
zn,ZN1903,actual_contract,1m,2019-01-08,2019-02-15,main_contract_map_rank1_effective_range
zn,ZN1904,actual_contract,1d,2019-02-18,2019-03-07,main_contract_map_rank1_effective_range
zn,ZN1904,actual_contract,1m,2019-02-18,2019-03-07,main_contract_map_rank1_effective_range
zn,ZN1905,actual_contract,1d,2019-03-08,2019-04-11,main_contract_map_rank1_effective_range
zn,ZN1905,actual_contract,1m,2019-03-08,2019-04-11,main_contract_map_rank1_effective_range
zn,ZN1906,actual_contract,1d,2019-04-12,2019-05-09,main_contract_map_rank1_effective_range
zn,ZN1906,actual_contract,1m,2019-04-12,2019-05-09,main_contract_map_rank1_effective_range
zn,ZN1907,actual_contract,1d,2019-05-10,2019-06-12,main_contract_map_rank1_effective_range
zn,ZN1907,actual_contract,1m,2019-05-10,2019-06-12,main_contract_map_rank1_effective_range
zn,ZN1908,actual_contract,1d,2019-06-13,2019-07-05,main_contract_map_rank1_effective_range
zn,ZN1908,actual_contract,1m,2019-06-13,2019-07-05,main_contract_map_rank1_effective_range
zn,ZN1909,actual_contract,1d,2019-07-08,2019-08-07,main_contract_map_rank1_effective_range
zn,ZN1909,actual_contract,1m,2019-07-08,2019-08-07,main_contract_map_rank1_effective_range
zn,ZN1910,actual_contract,1d,2019-08-08,2019-09-06,main_contract_map_rank1_effective_range
zn,ZN1910,actual_contract,1m,2019-08-08,2019-09-06,main_contract_map_rank1_effective_range
zn,ZN1911,actual_contract,1d,2019-09-09,2019-10-14,main_contract_map_rank1_effective_range
zn,ZN1911,actual_contract,1m,2019-09-09,2019-10-14,main_contract_map_rank1_effective_range
zn,ZN1912,actual_contract,1d,2019-10-15,2019-11-11,main_contract_map_rank1_effective_range
zn,ZN1912,actual_contract,1m,2019-10-15,2019-11-11,main_contract_map_rank1_effective_range
zn,ZN2001,actual_contract,1d,2019-11-12,2019-12-04,main_contract_map_rank1_effective_range
zn,ZN2001,actual_contract,1m,2019-11-12,2019-12-04,main_contract_map_rank1_effective_range
zn,ZN2002,actual_contract,1d,2019-12-05,2020-01-03,main_contract_map_rank1_effective_range
zn,ZN2002,actual_contract,1m,2019-12-05,2020-01-03,main_contract_map_rank1_effective_range
zn,ZN2003,actual_contract,1d,2020-01-06,2020-02-10,main_contract_map_rank1_effective_range
zn,ZN2003,actual_contract,1m,2020-01-06,2020-02-10,main_contract_map_rank1_effective_range
zn,ZN2004,actual_contract,1d,2020-02-11,2020-03-03,main_contract_map_rank1_effective_range
zn,ZN2004,actual_contract,1m,2020-02-11,2020-03-03,main_contract_map_rank1_effective_range
zn,ZN2005,actual_contract,1d,2020-03-04,2020-04-02,main_contract_map_rank1_effective_range
zn,ZN2005,actual_contract,1m,2020-03-04,2020-04-02,main_contract_map_rank1_effective_range
zn,ZN2006,actual_contract,1d,2020-04-03,2020-05-06,main_contract_map_rank1_effective_range
zn,ZN2006,actual_contract,1m,2020-04-03,2020-05-06,main_contract_map_rank1_effective_range
zn,ZN2007,actual_contract,1d,2020-05-07,2020-06-18,main_contract_map_rank1_effective_range
zn,ZN2007,actual_contract,1m,2020-05-07,2020-06-18,main_contract_map_rank1_effective_range
zn,ZN2008,actual_contract,1d,2020-06-19,2020-07-14,main_contract_map_rank1_effective_range
zn,ZN2008,actual_contract,1m,2020-06-19,2020-07-14,main_contract_map_rank1_effective_range
zn,ZN2009,actual_contract,1d,2020-07-15,2020-08-20,main_contract_map_rank1_effective_range
zn,ZN2009,actual_contract,1m,2020-07-15,2020-08-20,main_contract_map_rank1_effective_range
zn,ZN2010,actual_contract,1d,2020-08-21,2020-09-21,main_contract_map_rank1_effective_range
zn,ZN2010,actual_contract,1m,2020-08-21,2020-09-21,main_contract_map_rank1_effective_range
zn,ZN2011,actual_contract,1d,2020-09-22,2020-10-23,main_contract_map_rank1_effective_range
zn,ZN2011,actual_contract,1m,2020-09-22,2020-10-23,main_contract_map_rank1_effective_range
zn,ZN2012,actual_contract,1d,2020-10-26,2020-11-20,main_contract_map_rank1_effective_range
zn,ZN2012,actual_contract,1m,2020-10-26,2020-11-20,main_contract_map_rank1_effective_range
zn,ZN2101,actual_contract,1d,2020-11-23,2020-12-18,main_contract_map_rank1_effective_range
zn,ZN2101,actual_contract,1m,2020-11-23,2020-12-18,main_contract_map_rank1_effective_range
zn,ZN2102,actual_contract,1d,2020-12-21,2021-01-14,main_contract_map_rank1_effective_range
zn,ZN2102,actual_contract,1m,2020-12-21,2021-01-14,main_contract_map_rank1_effective_range
zn,ZN2103,actual_contract,1d,2021-01-15,2021-02-22,main_contract_map_rank1_effective_range
zn,ZN2103,actual_contract,1m,2021-01-15,2021-02-22,main_contract_map_rank1_effective_range
zn,ZN2104,actual_contract,1d,2021-02-23,2021-03-22,main_contract_map_rank1_effective_range
zn,ZN2104,actual_contract,1m,2021-02-23,2021-03-22,main_contract_map_rank1_effective_range
zn,ZN2105,actual_contract,1d,2021-03-23,2021-04-20,main_contract_map_rank1_effective_range
zn,ZN2105,actual_contract,1m,2021-03-23,2021-04-20,main_contract_map_rank1_effective_range
zn,ZN2106,actual_contract,1d,2021-04-21,2021-05-18,main_contract_map_rank1_effective_range
zn,ZN2106,actual_contract,1m,2021-04-21,2021-05-18,main_contract_map_rank1_effective_range
zn,ZN2107,actual_contract,1d,2021-05-19,2021-06-23,main_contract_map_rank1_effective_range
zn,ZN2107,actual_contract,1m,2021-05-19,2021-06-23,main_contract_map_rank1_effective_range
zn,ZN2108,actual_contract,1d,2021-06-24,2021-07-23,main_contract_map_rank1_effective_range
zn,ZN2108,actual_contract,1m,2021-06-24,2021-07-23,main_contract_map_rank1_effective_range
